날짜,품목명,가격
20210525.0,양파,2003
20210526.0,깐마늘(국산),12413
20210526.0,양파,2003
20210527.0,깐마늘(국산),12413
20210527.0,양파,2003
20210528.0,깐마늘(국산),12413
20210528.0,양파,2003
20210531.0,깐마늘(국산),12413
20210531.0,양파,2097
20210601.0,깐마늘(국산),12413
20210601.0,양파,2043
20210602.0,깐마늘(국산),12413
20210602.0,양파,2043
20210603.0,깐마늘(국산),12413
20210603.0,양파,1980
20210604.0,깐마늘(국산),12413
20210604.0,양파,1980
20210607.0,깐마늘(국산),12413
20210607.0,양파,1980
20210608.0,깐마늘(국산),12413
20210608.0,양파,1980
20210609.0,깐마늘(국산),12413
20210609.0,양파,1980
20210610.0,깐마늘(국산),12413
20210610.0,양파,1980
20210611.0,깐마늘(국산),12190
20210611.0,양파,1980
20210614.0,깐마늘(국산),12413
20210614.0,양파,1980
20210615.0,깐마늘(국산),12413
20210615.0,양파,1980
20210616.0,깐마늘(국산),12413
20210616.0,양파,1980
20210617.0,깐마늘(국산),12413
20210617.0,양파,1980
20210618.0,깐마늘(국산),11857
20210618.0,양파,1980
20210621.0,깐마늘(국산),12190
20210621.0,양파,1990
20210622.0,깐마늘(국산),12190
20210622.0,양파,1990
20210623.0,깐마늘(국산),12190
20210623.0,양파,1990
20210624.0,깐마늘(국산),13233
20210624.0,양파,2037
20210625.0,깐마늘(국산),13233
20210625.0,양파,2037
20210628.0,깐마늘(국산),12190
20210628.0,양파,2037
20210629.0,깐마늘(국산),12190
20210629.0,양파,2037
20210630.0,깐마늘(국산),12190
20210630.0,양파,2037
20210701.0,깐마늘(국산),12190
20210701.0,양파,2037
20210702.0,깐마늘(국산),12190
20210702.0,양파,2037
20210705.0,깐마늘(국산),12190
20210705.0,양파,2037
20210706.0,깐마늘(국산),12190
20210706.0,양파,2037
20210707.0,깐마늘(국산),12190
20210707.0,양파,2037
20210708.0,깐마늘(국산),11300
20210708.0,양파,2037
20210709.0,깐마늘(국산),11300
20210709.0,양파,2037
20210712.0,깐마늘(국산),11300
20210712.0,양파,2037
20210713.0,깐마늘(국산),11300
20210713.0,복숭아,19825
20210713.0,양파,2037
20210714.0,깐마늘(국산),11300
20210714.0,복숭아,19825
20210714.0,양파,2037
20210715.0,깐마늘(국산),12413
20210715.0,복숭아,21860
20210715.0,양파,1927
20210716.0,깐마늘(국산),12190
20210716.0,복숭아,21860
20210716.0,양파,1927
20210719.0,깐마늘(국산),12747
20210719.0,복숭아,21527
20210719.0,양파,1890
20210720.0,깐마늘(국산),12747
20210720.0,복숭아,18490
20210720.0,양파,1890
20210721.0,깐마늘(국산),12747
20210721.0,복숭아,18490
20210721.0,양파,1890
20210722.0,깐마늘(국산),12747
20210722.0,복숭아,16495
20210722.0,양파,1947
20210723.0,깐마늘(국산),12747
20210723.0,복숭아,16495
20210723.0,양파,1947
20210726.0,깐마늘(국산),13047
20210726.0,복숭아,16495
20210726.0,양파,1947
20210727.0,깐마늘(국산),13047
20210727.0,복숭아,16495
20210727.0,양파,1947
20210728.0,깐마늘(국산),13047
20210728.0,복숭아,16495
20210728.0,양파,1947
20210729.0,깐마늘(국산),13047
20210729.0,복숭아,16297
20210729.0,양파,1917
20210730.0,깐마늘(국산),13047
20210730.0,복숭아,16297
20210730.0,양파,1917
20210802.0,깐마늘(국산),13047
20210802.0,복숭아,16297
20210802.0,양파,1917
20210803.0,깐마늘(국산),13047
20210803.0,복숭아,16297
20210803.0,양파,1917
20210804.0,깐마늘(국산),13047
20210804.0,복숭아,16297
20210804.0,양파,1917
20210805.0,깐마늘(국산),12747
20210805.0,복숭아,17607
20210805.0,양파,2007
20210806.0,깐마늘(국산),12747
20210806.0,복숭아,17607
20210806.0,양파,2007
20210809.0,깐마늘(국산),12747
20210809.0,복숭아,17607
20210809.0,양파,2030
20210810.0,깐마늘(국산),12747
20210810.0,복숭아,18963
20210810.0,양파,2030
20210811.0,깐마늘(국산),12747
20210811.0,복숭아,21390
20210811.0,양파,2030
20210812.0,깐마늘(국산),12747
20210812.0,복숭아,21073
20210812.0,양파,1940
20210813.0,깐마늘(국산),12747
20210813.0,복숭아,21073
20210813.0,양파,1940
20210817.0,깐마늘(국산),12747
20210817.0,복숭아,23730
20210817.0,양파,1940
20210818.0,깐마늘(국산),12747
20210818.0,복숭아,23730
20210818.0,양파,1940
20210819.0,깐마늘(국산),12747
20210819.0,복숭아,24110
20210819.0,양파,1953
20210820.0,깐마늘(국산),12747
20210820.0,복숭아,24110
20210820.0,양파,1953
20210823.0,깐마늘(국산),12747
20210823.0,복숭아,24110
20210823.0,양파,2100
20210824.0,깐마늘(국산),12747
20210824.0,복숭아,23015
20210824.0,양파,2100
20210825.0,깐마늘(국산),12747
20210825.0,복숭아,23015
20210825.0,양파,2100
20210826.0,깐마늘(국산),12747
20210826.0,복숭아,24980
20210826.0,양파,2100
20210827.0,깐마늘(국산),12747
20210827.0,복숭아,24980
20210827.0,양파,2100
20210830.0,깐마늘(국산),12747
20210830.0,복숭아,24980
20210830.0,양파,2100
20210831.0,깐마늘(국산),12747
20210831.0,복숭아,24980
20210831.0,양파,2100
20210901.0,깐마늘(국산),12747
20210901.0,복숭아,24980
20210901.0,양파,2100
20210902.0,깐마늘(국산),12747
20210902.0,복숭아,24980
20210902.0,양파,2100
20210903.0,깐마늘(국산),12747
20210903.0,복숭아,24980
20210903.0,양파,2100
20210906.0,깐마늘(국산),12747
20210906.0,복숭아,24980
20210906.0,양파,2100
20210907.0,깐마늘(국산),12747
20210907.0,복숭아,24980
20210907.0,양파,2100
20210908.0,깐마늘(국산),12747
20210908.0,복숭아,24980
20210908.0,양파,2100
20210909.0,깐마늘(국산),12747
20210909.0,양파,2100
20210910.0,깐마늘(국산),12747
20210910.0,양파,2100
20210913.0,깐마늘(국산),12747
20210913.0,양파,2100
20210914.0,깐마늘(국산),12747
20210914.0,양파,2100
20210915.0,깐마늘(국산),12747
20210915.0,양파,2100
20210916.0,깐마늘(국산),12747
20210916.0,양파,2080
20210917.0,깐마늘(국산),12747
20210917.0,양파,2080
20210923.0,깐마늘(국산),12747
20210923.0,양파,1990
20210924.0,깐마늘(국산),12747
20210924.0,양파,1897
20210927.0,깐마늘(국산),12747
20210927.0,양파,1990
20210928.0,깐마늘(국산),12747
20210928.0,양파,1990
20210929.0,깐마늘(국산),12747
20210929.0,양파,1990
20210930.0,깐마늘(국산),12747
20210930.0,양파,2100
20211001.0,깐마늘(국산),12747
20211001.0,양파,2100
20211005.0,깐마늘(국산),12747
20211005.0,양파,2100
20211006.0,깐마늘(국산),12747
20211006.0,양파,2100
20211007.0,깐마늘(국산),12747
20211007.0,양파,2100
20211008.0,깐마늘(국산),12747
20211008.0,양파,1933
20211012.0,깐마늘(국산),12747
20211012.0,양파,2100
20211013.0,깐마늘(국산),12747
20211013.0,양파,2100
20211014.0,깐마늘(국산),12747
20211014.0,양파,2100
20211015.0,깐마늘(국산),12747
20211015.0,양파,2100
20211018.0,깐마늘(국산),12747
20211018.0,양파,2100
20211019.0,깐마늘(국산),12747
20211019.0,양파,2100
20211020.0,깐마늘(국산),12747
20211020.0,양파,2100
20211021.0,깐마늘(국산),12747
20211021.0,양파,2193
20211022.0,깐마늘(국산),12747
20211022.0,양파,2193
20211025.0,깐마늘(국산),12747
20211025.0,양파,2193
20211026.0,깐마늘(국산),12747
20211026.0,양파,2193
20211027.0,깐마늘(국산),12747
20211027.0,양파,2193
20211028.0,깐마늘(국산),12747
20211028.0,양파,2193
20211029.0,깐마늘(국산),12747
20211029.0,양파,2193
20211101.0,깐마늘(국산),12747
20211101.0,양파,2193
20211102.0,깐마늘(국산),12747
20211102.0,양파,2193
20211103.0,깐마늘(국산),12747
20211103.0,양파,2193
20211104.0,깐마늘(국산),12747
20211104.0,양파,2130
20211105.0,깐마늘(국산),12747
20211105.0,양파,2130
20211108.0,깐마늘(국산),12747
20211108.0,양파,2130
20211109.0,깐마늘(국산),12747
20211109.0,양파,2130
20211110.0,깐마늘(국산),12747
20211110.0,양파,2130
20211111.0,깐마늘(국산),12747
20211111.0,양파,2130
20211112.0,깐마늘(국산),12747
20211112.0,양파,2130
20211115.0,깐마늘(국산),12747
20211115.0,양파,2130
20211116.0,깐마늘(국산),12747
20211116.0,양파,2130
20211117.0,깐마늘(국산),12747
20211117.0,양파,2130
20211118.0,깐마늘(국산),11650
20211118.0,양파,2233
20211119.0,깐마늘(국산),11650
20211119.0,양파,2233
20211122.0,깐마늘(국산),11650
20211122.0,양파,2140
20211123.0,깐마늘(국산),11650
20211123.0,양파,2140
20211124.0,깐마늘(국산),11650
20211124.0,양파,2233
20211125.0,깐마늘(국산),11650
20211125.0,양파,2233
20211126.0,깐마늘(국산),11650
20211126.0,딸기,2150
20211126.0,양파,2233
20211129.0,깐마늘(국산),11650
20211129.0,딸기,2220
20211129.0,양파,2233
20211130.0,깐마늘(국산),12747
20211130.0,딸기,2220
20211130.0,양파,2233
20211201.0,깐마늘(국산),12747
20211201.0,딸기,2220
20211201.0,양파,2233
20211202.0,깐마늘(국산),13190
20211202.0,딸기,2193
20211202.0,양파,2233
20211206.0,깐마늘(국산),13190
20211206.0,딸기,2193
20211206.0,양파,2233
20211207.0,깐마늘(국산),13190
20211207.0,딸기,2193
20211207.0,양파,2233
20211208.0,깐마늘(국산),13190
20211208.0,딸기,2260
20211208.0,양파,2233
20211209.0,깐마늘(국산),13190
20211209.0,딸기,2093
20211209.0,양파,2233
20211210.0,깐마늘(국산),13190
20211210.0,딸기,2127
20211210.0,양파,2233
20211213.0,깐마늘(국산),13190
20211213.0,딸기,2127
20211213.0,양파,2233
20211214.0,깐마늘(국산),13190
20211214.0,딸기,2060
20211214.0,양파,2233
20211215.0,깐마늘(국산),13190
20211215.0,딸기,2127
20211215.0,양파,2233
20211216.0,깐마늘(국산),13190
20211216.0,딸기,2193
20211216.0,양파,2050
20211217.0,깐마늘(국산),13190
20211217.0,딸기,2127
20211217.0,양파,2050
20211220.0,깐마늘(국산),13190
20211220.0,딸기,2197
20211220.0,양파,2050
20211221.0,깐마늘(국산),13190
20211221.0,딸기,2130
20211221.0,양파,2050
20211222.0,깐마늘(국산),13190
20211222.0,딸기,2230
20211222.0,양파,2050
20211223.0,깐마늘(국산),13190
20211223.0,딸기,2547
20211223.0,양파,2233
20211224.0,깐마늘(국산),13190
20211224.0,딸기,2580
20211224.0,양파,2233
20211227.0,깐마늘(국산),13190
20211227.0,딸기,2647
20211227.0,양파,2233
20211228.0,깐마늘(국산),13410
20211228.0,딸기,2647
20211228.0,양파,2233
20211229.0,깐마늘(국산),13410
20211229.0,딸기,2647
20211229.0,양파,2233
20211230.0,깐마늘(국산),13410
20211230.0,딸기,2840
20211230.0,양파,2233
20211231.0,깐마늘(국산),13410
20211231.0,딸기,2907
20211231.0,양파,2233
20220103.0,깐마늘(국산),13410
20220103.0,딸기,2973
20220103.0,양파,2233
20220104.0,깐마늘(국산),13410
20220104.0,딸기,2973
20220104.0,양파,2233
20220105.0,깐마늘(국산),13410
20220105.0,딸기,2973
20220105.0,양파,2233
20220106.0,깐마늘(국산),13410
20220106.0,딸기,2707
20220106.0,양파,2233
20220107.0,깐마늘(국산),13410
20220107.0,딸기,2707
20220107.0,양파,2233
20220110.0,깐마늘(국산),13410
20220110.0,딸기,2803
20220110.0,양파,2233
20220111.0,깐마늘(국산),13410
20220111.0,딸기,2803
20220111.0,양파,2233
20220112.0,깐마늘(국산),13410
20220112.0,딸기,2647
20220112.0,양파,2233
20220113.0,깐마늘(국산),11530
20220113.0,딸기,2443
20220113.0,양파,2050
20220114.0,깐마늘(국산),11530
20220114.0,딸기,2443
20220114.0,양파,2050
20220117.0,깐마늘(국산),11530
20220117.0,딸기,2447
20220117.0,양파,2050
20220118.0,깐마늘(국산),11530
20220118.0,딸기,2447
20220118.0,양파,2233
20220119.0,깐마늘(국산),11530
20220119.0,딸기,2447
20220119.0,양파,2233
20220120.0,깐마늘(국산),11863
20220120.0,딸기,2253
20220120.0,양파,2233
20220121.0,깐마늘(국산),11863
20220121.0,딸기,2133
20220121.0,양파,2233
20220124.0,깐마늘(국산),11863
20220124.0,딸기,2133
20220124.0,양파,2233
20220125.0,깐마늘(국산),11863
20220125.0,딸기,2067
20220125.0,양파,2233
20220126.0,깐마늘(국산),13410
20220126.0,딸기,2067
20220126.0,양파,2233
20220127.0,깐마늘(국산),11863
20220127.0,딸기,1967
20220127.0,양파,2140
20220128.0,깐마늘(국산),11863
20220128.0,딸기,2293
20220128.0,양파,2030
20220203.0,깐마늘(국산),13410
20220203.0,딸기,2283
20220203.0,양파,1933
20220204.0,깐마늘(국산),13410
20220204.0,딸기,2473
20220204.0,양파,1933
20220207.0,깐마늘(국산),13410
20220207.0,딸기,2050
20220207.0,양파,2027
20220208.0,깐마늘(국산),12197
20220208.0,딸기,2123
20220208.0,양파,2027
20220209.0,깐마늘(국산),12197
20220209.0,딸기,1957
20220209.0,양파,2027
20220210.0,깐마늘(국산),13410
20220210.0,딸기,1617
20220210.0,양파,2233
20220211.0,깐마늘(국산),13410
20220211.0,딸기,1617
20220211.0,양파,2233
20220214.0,깐마늘(국산),13410
20220214.0,딸기,1660
20220214.0,양파,2233
20220215.0,깐마늘(국산),13410
20220215.0,딸기,1660
20220215.0,양파,2233
20220216.0,깐마늘(국산),13410
20220216.0,딸기,1583
20220216.0,양파,2233
20220217.0,깐마늘(국산),12263
20220217.0,딸기,1567
20220217.0,양파,2233
20220218.0,깐마늘(국산),12263
20220218.0,딸기,1567
20220218.0,양파,2233
20220221.0,깐마늘(국산),12263
20220221.0,딸기,1633
20220221.0,양파,2233
20220222.0,깐마늘(국산),12263
20220222.0,딸기,1567
20220222.0,양파,1903
20220223.0,깐마늘(국산),12263
20220223.0,딸기,1567
20220223.0,양파,2233
20220224.0,깐마늘(국산),12263
20220224.0,딸기,1543
20220224.0,양파,2140
20220225.0,깐마늘(국산),13520
20220225.0,딸기,1543
20220225.0,양파,2140
20220228.0,깐마늘(국산),13520
20220228.0,딸기,1543
20220228.0,양파,2140
20220302.0,깐마늘(국산),13520
20220302.0,딸기,1267
20220302.0,양파,2100
20220303.0,깐마늘(국산),11863
20220303.0,딸기,1147
20220303.0,양파,2100
20220304.0,깐마늘(국산),11863
20220304.0,딸기,1407
20220304.0,양파,2100
20220307.0,깐마늘(국산),11863
20220307.0,딸기,1447
20220307.0,양파,2100
20220308.0,깐마늘(국산),11863
20220308.0,딸기,1427
20220308.0,양파,2100
20220310.0,깐마늘(국산),11863
20220310.0,딸기,1447
20220310.0,양파,2010
20220311.0,깐마늘(국산),11863
20220311.0,딸기,1447
20220311.0,양파,2010
20220314.0,깐마늘(국산),11863
20220314.0,딸기,1447
20220314.0,양파,2010
20220315.0,깐마늘(국산),11863
20220315.0,딸기,1447
20220315.0,양파,1953
20220316.0,깐마늘(국산),11863
20220316.0,딸기,1513
20220316.0,양파,1953
20220317.0,깐마늘(국산),13520
20220317.0,딸기,1157
20220317.0,양파,1953
20220318.0,깐마늘(국산),11863
20220318.0,딸기,1353
20220318.0,양파,1897
20220321.0,깐마늘(국산),11863
20220321.0,딸기,1320
20220321.0,양파,1897
20220322.0,깐마늘(국산),11750
20220322.0,딸기,1345
20220322.0,양파,1897
20220323.0,깐마늘(국산),11750
20220323.0,딸기,1345
20220323.0,양파,1807
20220324.0,깐마늘(국산),11750
20220324.0,딸기,1195
20220324.0,양파,1807
20220325.0,깐마늘(국산),13407
20220325.0,딸기,1195
20220325.0,양파,1897
20220328.0,깐마늘(국산),13407
20220328.0,딸기,1095
20220328.0,양파,1897
20220329.0,깐마늘(국산),13407
20220329.0,딸기,1065
20220329.0,양파,1897
20220330.0,깐마늘(국산),13407
20220330.0,딸기,1065
20220330.0,양파,1897
20220331.0,깐마늘(국산),14230
20220331.0,딸기,1275
20220331.0,양파,1897
20220401.0,깐마늘(국산),14343
20220401.0,딸기,1275
20220401.0,양파,1897
20220404.0,깐마늘(국산),14343
20220404.0,딸기,1275
20220404.0,양파,1897
20220405.0,깐마늘(국산),14343
20220405.0,딸기,1275
20220405.0,양파,1897
20220406.0,깐마늘(국산),13520
20220406.0,딸기,1275
20220406.0,양파,1897
20220407.0,깐마늘(국산),13520
20220407.0,딸기,1295
20220407.0,양파,1867
20220408.0,깐마늘(국산),11853
20220408.0,딸기,1295
20220408.0,양파,1847
20220411.0,깐마늘(국산),13520
20220411.0,딸기,1295
20220411.0,양파,1847
20220412.0,깐마늘(국산),13520
20220412.0,딸기,1295
20220412.0,양파,1847
20220413.0,깐마늘(국산),13520
20220413.0,딸기,1295
20220413.0,양파,1847
20220414.0,깐마늘(국산),13633
20220414.0,딸기,1295
20220414.0,양파,1847
20220415.0,깐마늘(국산),13633
20220415.0,딸기,1195
20220415.0,양파,1847
20220418.0,깐마늘(국산),13633
20220418.0,딸기,1245
20220418.0,양파,2160
20220419.0,깐마늘(국산),13633
20220419.0,딸기,1245
20220419.0,양파,2160
20220420.0,깐마늘(국산),13633
20220420.0,딸기,1245
20220420.0,양파,2160
20220421.0,깐마늘(국산),13633
20220421.0,딸기,1145
20220421.0,양파,2160
20220422.0,깐마늘(국산),13633
20220422.0,딸기,1095
20220422.0,양파,2160
20220425.0,깐마늘(국산),13633
20220425.0,딸기,1045
20220425.0,양파,2160
20220426.0,깐마늘(국산),13633
20220426.0,딸기,1095
20220426.0,양파,2160
20220427.0,깐마늘(국산),13633
20220427.0,딸기,1095
20220427.0,양파,2160
20220428.0,깐마늘(국산),13857
20220428.0,딸기,1095
20220428.0,양파,2097
20220429.0,깐마늘(국산),12310
20220429.0,딸기,1095
20220429.0,양파,2195
20220502.0,깐마늘(국산),12310
20220502.0,딸기,1095
20220502.0,양파,2097
20220503.0,깐마늘(국산),12743
20220503.0,딸기,1060
20220503.0,양파,2040
20220504.0,깐마늘(국산),12743
20220504.0,딸기,1060
20220504.0,양파,2040
20220506.0,깐마늘(국산),14290
20220506.0,딸기,1060
20220506.0,양파,2060
20220509.0,깐마늘(국산),13180
20220509.0,딸기,1060
20220509.0,양파,2060
20220510.0,깐마늘(국산),14290
20220510.0,딸기,1060
20220510.0,양파,2060
20220511.0,깐마늘(국산),14290
20220511.0,딸기,1060
20220511.0,양파,2060
20220512.0,깐마늘(국산),14290
20220512.0,딸기,1060
20220512.0,양파,2000
20220513.0,깐마늘(국산),14290
20220513.0,딸기,1060
20220513.0,양파,2000
20220516.0,깐마늘(국산),14290
20220516.0,딸기,1010
20220516.0,양파,2000
20220517.0,깐마늘(국산),14290
20220517.0,딸기,995
20220517.0,양파,1943
20220518.0,깐마늘(국산),14290
20220518.0,딸기,995
20220518.0,양파,1943
20220519.0,깐마늘(국산),14290
20220519.0,딸기,1000
20220519.0,양파,1940
20220520.0,깐마늘(국산),14290
20220520.0,딸기,1000
20220520.0,양파,1940
20220523.0,깐마늘(국산),14290
20220523.0,양파,1793
20220524.0,깐마늘(국산),14290
20220524.0,양파,1793
20220525.0,깐마늘(국산),14290
20220525.0,양파,1793
20220526.0,깐마늘(국산),14400
20220526.0,양파,1760
20220527.0,깐마늘(국산),14400
20220527.0,양파,1760
20220530.0,깐마늘(국산),14400
20220530.0,양파,1760
20220531.0,깐마늘(국산),14400
20220531.0,양파,1740
20220602.0,깐마늘(국산),14400
20220602.0,양파,2000
20220603.0,깐마늘(국산),14400
